I'll tell Tom you were here., i ' ll tell tom you were here .,I'll tell Tom you were here.,1.0
that said nothing She would make him angry., he said nothing something would make him upset .,She said nothing that would make him angry.,0.6666666666666666
I'm not good enough for you., i ' m not good enough for you .,I'm not good enough for you.,1.0
The criminal escaped from the prison., the criminal escaped from the prison .,The criminal escaped from the prison.,1.0
I got hammered last night., i got ' last night .,I got hammered last night.,0.8333333333333334
Tom can't swim as fast as Mary., tom can ' t swim as fast as mary .,Tom can't swim as fast as Mary.,1.0
store You should go see a dentist., you you should go to a dentist,You should go see a dentist.,0.14285714285714285
I can't help how I look., i can ' t help how i look .,I can't help how I look.,1.0
Don't that Tom is blind., don ' t that he is wrong .,Don't forget that Tom is blind.,0.375
Is mouse dead or alive?, does you here or ? ?,Is the mouse dead or alive?,0.0
Tom wanted to be sure., tom wanted to be sure .,Tom wanted to be sure.,1.0
I smiled have something I have to do., i just something something i have to do,I have something I have to do.,0.25
Yesterday, as I was walking along the I saw an accident., having , as i was walking along the river saw an accident .,Yesterday, as I was walking along the street, I saw an accident.,0.5384615384615384
Can I use your dictionary?, can i use your dictionary ?,Can I use your dictionary?,1.0
You should never corners on safety., you should not your on your .,You should never cut corners on safety.,0.2857142857142857
We office at the arrived on time., your office at the arrived on time .,We arrived at the office on time.,0.625
Why didn't you tell me about this?, why didn ' t you tell me about this ?,Why didn't you tell me about this?,1.0
She told him not to from? worry., she told him not to leave .,She told him not to worry.,0.8571428571428571
This isn't supposed to be happening., it isn ' t supposed to be happening .,This isn't supposed to be happening.,0.8888888888888888
Turn fun the radio down a little., turn bit the radio down a bit,Turn the radio down a little.,0.14285714285714285
What optimistic. did you say your name was?, what is this your your ? ? ?,What did you say your name was?,0.375
The man was a total stranger., the man was a man man .,The man was a total stranger.,0.7142857142857143
I'd say you did made well., i ' d say you did did well,I'd say you did well.,0.75
I never see you without thinking of believes my father., i never see you without thinking of your father .,I never see you without thinking of my father.,0.9
atomic first The bomb was dropped on Japan., i first the bomb was taken on japan .,The first atomic bomb was dropped on Japan.,0.6666666666666666
I've got a lot of good friends., i ' ve got a lot of good friends .,I've got a lot of good friends.,1.0
What is with it you people?, what is with it you people ?,What is it with you people?,0.7142857142857143
I want to return your money., i want to lose your your .,I want to return your money.,0.7142857142857143
How come I've never seen before? here you, how come i ' ve never seen seen so here ?,How come I've never seen you here before?,0.7272727272727273
All of us were shocked by the, many many us were shocked the the,All of us were shocked by the news.,0.5714285714285714
What they flights wanted was a man like himself., he parents his of of a man with himself,What they wanted was a man like himself.,0.0
She greets him every morning as he enters the school building., he greeted ##s him every morning as he enter the school building .,She greets him every morning as he enters the school building.,0.7692307692307693
How a going for about drive?, how i exactly for about your ?,How about going for a drive?,0.42857142857142855
forgot to tell you what time the meeting's going to start., she to tell you what time the meeting ' s going to start .,I forgot to tell you what time the meeting's going to start.,0.0
The to told Tom doctor stop eating dog food., i told him tom doctor stop eating dog food .,The doctor told Tom to stop eating dog food.,0.6
He is write often absent from school., he is written often absent from school,He is often absent from school.,0.2857142857142857
"Are free?" drinks the "Only for ladies.", " i i as " " . " only . . . ","Are the drinks free?" "Only for ladies.",0.38461538461538464
I made a lot of mistakes back, i made a lot of my back,I made a lot of mistakes back then.,0.8571428571428571
went there by bus and train., there is by bus by train .,I went there by bus and train.,0.0
Do you have minute?, do you have an minute,Do you have a minute?,0.8
I don't play any instrument., i don ' t have any weapon .,I don't play any instrument.,0.75
You can't smoke in here., i can ' t smoke in here .,You can't smoke in here.,0.875
I can't tell you how rice angry that makes me., i can ' t tell you how much angry that made .,I can't tell you how angry that makes me.,0.6666666666666666
I think Tom believed me., i think tom showed me .,I think Tom believed me.,0.8333333333333334
What do you mean by it?, what do you mean to it ?,What do you mean by it?,0.8571428571428571
Both of them seem suspicious., both of them seem suspicious .,Both of them seem suspicious.,1.0
This is same necklace that I lost yesterday., this is how gold that i lost yesterday .,This is the same necklace that I lost yesterday.,0.2222222222222222
I want to see you first., i want to see you first .,I want to see you first.,1.0
Did I girl? hear you right?, did i know your your ?,Did I hear you right?,0.5
You should go to bed early., you should go to bed early .,You should go to bed early.,1.0
outstanding. have a lot of work still I, i know a a of . . . .,I have a lot of work still outstanding.,0.4444444444444444
sick I'm of conferences these days., i ' m not of of days days .,I'm sick of conferences these days.,0.6666666666666666
I like her very much., i like her very much .,I like her very much.,1.0
I think everyone looks back on their childhood with some regret., i think everyone looking at on their childhood with some regret .,I think everyone looks back on their childhood with some regret.,0.8333333333333334
He is still sitting on the bench., he is sitting sitting on the table .,He is still sitting on the bench.,0.75
